activo,calculated_price,categoria,codigo_barras,concentracion,costo,costo_incluye_iva,created_at,denominacion_distintiva,denominacion_generica,descripcion,descuento_mxn,descuento_pct,disponible,fecha_actualizacion_precios,forma_farmaceutica,id,imagen_mobile_url,imagen_url,manual_price_override,marca,markup_percentage,nombre,precio,precio_del_ahorro,precio_marca,precio_similares,precio_unidad,presentacion,price_needs_review,price_updated_at,pricing_rule_id,principio_activo,requiere_receta,sku,stock,stock_minimo,stock_unidades,subcategoria,sucursal_id,tasa_iva,tipo,ubicacion_texto,unidades_por_caja,venta_unidad
True,62.0,Cuidado personal,7501082740011,,14.08,,2026-08-10T19:50:21.991528+00:00,,,Nuvel Humec,0,0.0,inmediato,,Quita esmalte,223,,,False,Nuvel,0.4,Quita Esmalte Nuvel Humec Con Lanolina,20.0,,,,0.0,125 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-82740011,1,5,0,,,,marca,,0,False
True,65.0,Otro,,500/50 MG 60 G,47.47,,2026-08-10T19:50:21.991528+00:00,,,Tratidri,0,0.0,inmediato,,GEL,140,,,False,Tratidri,0.35,Tratidri,61.72,,,,0.0,1 GEL,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-3E863E37,1,5,0,,,,marca,,0,False
True,,Producto,,,8.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Aceite Gomenolado 1160623,0,0,inmediato,,,527,,,False,Mercurio,,Mercurio Aceite Gomenolado 1160623,12.8,,,,0,C/25,False,,,,False,FC-69387811,3,5,0,,,,marca,,0,False
True,,Otro,75012982176351,,273.42,,2026-08-11T00:19:06.632557+00:00,,,Neurobion Sot.O- Dc Ete Jga Sot.O- Prell Health9.20,0,0,inmediato,,Inyectable,500,,,False,Neurobion,,Neurobion Sot.O- Dc Ete Jga Sot.O- Prell Health9.20,438.0,,,,0,C/1,False,,,,False,FC-82176351,1,5,0,,,,marca,,0,False
True,28.0,Cuidado personal,759684431050,,11.53,,2026-08-10T19:50:41.010327+00:00,,,Jaloma,0,0.0,inmediato,,Acetona,276,,,False,Jaloma,0.4,Acetona Jaloma ch,17.0,,,,0.0,60 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-84431050,1,5,0,,,,marca,,0,False
True,8.0,Cuidado personal,759684437151,,19.77,,2026-08-10T19:50:41.010327+00:00,,,Jaloma,0,0.0,inmediato,,Acetona,278,,,False,Jaloma,0.4,Acetona Jaloma med,28.0,,,,0.0,120 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-84437151,1,5,0,,,,marca,,0,False
True,13.0,Botiquín,75010483351381,,7.64,,2026-08-10T19:51:08.809889+00:00,,,Agua oxigenada,0,0.0,inmediato,,Agua oxigenada,387,,,False,Dermocleen,0.5,Agua oxigenada,12.23,,,,0.0,100 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-83351381,1,5,0,,,,marca,,0,False
True,16.0,Botiquín,75010483351691,,10.19,,2026-08-10T19:51:08.809889+00:00,,,Degasa Agua Oxigenada,0,0.0,inmediato,,Agua oxigenada,386,,,False,Degasa,0.5,Degasa Agua Oxigenada,16.31,,,,0.0,230 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-83351691,2,5,0,,,,marca,,0,False
True,174.0,Cuidado personal,75010483510531,,123.58,,2026-08-10T19:51:08.809889+00:00,,,Protec Antibacterial 22.40 Antibacterial,0,0.0,inmediato,,Gel,379,,,False,Protec,0.4,Protec Antibacterial 22.40 Antibacterial,197.73,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-83510531,1,5,0,,,,marca,,0,False
True,,Otro,75010084095411,,64.75,,2026-08-11T00:19:06.632557+00:00,,,Saridon,0,0,inmediato,,TABLETAS,495,,,False,Saridon,,Saridon,84.18,,,,0,120 TABLETAS,False,,,,False,FC-84095411,1,5,0,,,,marca,,0,False
True,139.0,Higiene,619585103015,,13.32,,2026-08-10T19:50:41.010327+00:00,,,Huggies Super Toallitas Humedas,0,0.0,inmediato,,,333,,,False,Bebin Super,0.3,Toallitas Humedas Bebin Super,18.0,,,,0.0,40 PZA,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-85103015,1,5,0,,,,marca,,0,False
True,,Otro,75010084335531,,71.79,,2026-08-11T00:19:06.632557+00:00,,,Aspirina Forte C/24 Caf Iaspirina,0,0,inmediato,,TABLETAS,470,,,False,Aspirina,,Aspirina Forte C/24 Caf Iaspirina,93.33,,,,0,C/24,False,,,,False,FC-84335531,1,5,0,,,,marca,,0,False
True,,Otro,75010084973401,,182.7,,2026-08-11T00:19:06.632557+00:00,,,Flanax,0,0,inmediato,,TABLETAS,498,,,False,Flanax,,Flanax,237.51,,,,0,00 TABLETAS · C/12,False,,,,False,FC-84973401,1,5,0,,,,marca,,0,False
True,,Otro,75010084999001,,174.0,,2026-08-11T00:19:06.632557+00:00,,,Alka-Seltzer,0,0,inmediato,,TABLETAS,473,,,False,Alka-Seltzer,,Alka-Seltzer,278.41,,,,0,C/50,False,,,,False,FC-84999001,1,5,0,,,,marca,,0,False
True,,GENERAL,75010885097661,,127.9,,2026-08-11T00:19:06.632557+00:00,,,Chinoin Jr. Jbe Ine 60 Mant Jr. Jbe Mant,0,0,inmediato,,,496,,,False,Chinoin,,Chinoin Jr. Jbe Ine 60 Mant Jr. Jbe Mant,204.64,,,,0,,False,,,,False,FC-85097661,1,5,0,,,,marca,,0,False
True,106.0,Higiene,7501007457796,,75.7,,2026-08-10T19:50:41.010327+00:00,,,Pantene Brillo Extremo,0,0.0,inmediato,,Shampoo,244,,,False,Pantene,0.4,Shampoo Pantene Brillo Extremo,121.12,,,,0.0,400 mL,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-07457796,1,5,0,,,,marca,,0,False
True,64.0,Higiene,7500435020077,,24.91,,2026-08-10T19:50:41.010327+00:00,,,Herbal Essences Alivio Instant,0,0.0,inmediato,,Shampoo,261,,,False,Head & Shoulders,0.4,Shampoo Head & Shoulders Alivio Refrescante,35.0,,,,0.0,180 mL,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35020077,1,5,0,,,,marca,,0,False
True,57.0,Higiene,7500435155847,,75.7,,2026-08-10T19:50:41.010327+00:00,,,Pantene Bambu Ctrl Caida,0,0.0,inmediato,,Shampoo,245,,,False,Pantene,0.4,Shampoo Pantene Bambu Ctrl Caida,106.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35155847,1,5,0,,,,marca,,0,False
True,26.0,Cuidado personal,7502224511629,,44.76,,2026-08-10T19:50:41.010327+00:00,,,Silica Shine uva,0,0.0,inmediato,,Tratamiento capilar,248,,,False,Shine Sily,0.4,Silica Shine uva,63.0,,,,0.0,105 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-24511629,1,5,0,,,,marca,,0,False
True,57.0,Higiene,7501001303454,,75.7,,2026-08-10T19:50:41.010327+00:00,,,Pantene Ctrcaida A/Pv,0,0.0,inmediato,,Shampoo,243,,,False,Pantene,0.4,Pantene Ctrcaida A/Pv,106.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-01303454,1,5,0,,,,marca,,0,False
True,25.0,Cuidado personal,7506306234062,,50.07,,2026-08-10T19:50:41.010327+00:00,,,Sedal Anti Nudos,0,0.0,inmediato,,Crema,249,,,False,Sedal,0.4,Sedal Anti Nudos,71.0,,,,0.0,300 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06234062,1,5,0,,,,marca,,0,False
True,82.0,Higiene,7500435020008,,73.76,,2026-08-10T19:50:41.010327+00:00,,,Herbal Essences Limp Renoy,0,0.0,inmediato,,Shampoo,254,,,False,Herbal Essences,0.4,Shampoo Herbal Essences Limp Renov,104.0,,,,0.0,375 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35020008,1,5,0,,,,marca,,0,False
True,46.0,Higiene,7500435168991,,67,,2026-08-10T19:50:41.010327+00:00,,,Hask Anti Comezon,0,0.0,inmediato,,Shampoo,256,,,False,Herbal Essences,0.4,Mousse Herbal Essences Extra ctrl,90,,,,0.0,210 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35168991,1,5,0,,,,marca,,0,False
True,85.0,Otro,,1 G,62.48,,2026-08-10T19:50:21.991528+00:00,,,Cefalver,0,0.0,inmediato,,TABLETAS,8,,,False,Cefalver,0.35,Cefalver,81.23,,,,0.0,12 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-40CE757D,1,5,0,,,,marca,,0,False
True,,Producto,75010885592111,,194.6,,2026-08-11T00:19:06.632557+00:00,,,Scabisan,0,0,inmediato,,CREMA,472,,,False,Scabisan,,Scabisan,311.36,,,,0,,False,,,,False,FC-85592111,1,5,0,,,,marca,,0,False
True,74.0,Abarrotes,75010586167151,,52.43,,2026-08-10T19:51:08.809889+00:00,,,Nestum Probioticos Avena 270 Probioticos,0,0.0,inmediato,,Suplemento,394,,,False,Nestum,0.4,Nestum Probioticos Avena 270 Probioticos,83.89,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,11,,False,FC-86167151,1,5,0,,,,marca,,0,False
True,,Producto,75010486708021,,41.26,,2026-08-11T00:19:06.632557+00:00,,,Protec Sigital Termometro 42.10 Sigital Termometro,0,0,inmediato,,,505,,,False,Protec,,Protec Sigital Termometro 42.10 Sigital Termometro,66.02,,,,0,,False,,,,False,FC-86708021,1,5,0,,,,marca,,0,False
True,,Otro,75010587154871,,132.4,,2026-08-11T00:19:06.632557+00:00,,,Graneodin,0,0,inmediato,,TABLETAS,442,,,False,Graneodin,,Graneodin,172.12,,,,0,C/16,False,,,,False,FC-87154871,7,5,0,,,,marca,,0,False
True,,Higiene,75010587932321,,101.9,,2026-08-11T00:19:06.632557+00:00,,,Microdacyn Lubricante Ico Cereza 50 Ml 1 Ico Cereza 50,0,0,inmediato,,Lubricante,464,,,False,Microdacyn,,Microdacyn Lubricante Ico Cereza 50 Ml 1 Ico Cereza 50,163.05,,,,0,50 ML,False,,,,False,FC-87932321,1,5,0,,,,marca,,0,False
True,,Otro,7501088508929,,162.6,,2026-08-11T00:19:06.632557+00:00,,,Anara,0,0,inmediato,,TABLETAS,469,,,False,Anara,,Anara,211.38,,,,0,C/20,False,,,,False,FC-88508929,1,5,0,,,,marca,,0,False
True,29.0,Otro,,200 MG,18.11,,2026-08-10T19:50:21.991528+00:00,,,Carbamazepina,0,0.0,inmediato,,TABLETAS,106,,,False,,0.6,Carbamazepina,28.98,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,CARBAMAZEPINA,False,FC-885F2723,3,5,0,,,,generico,,0,False
True,,Otro,75022088923551,,7.25,,2026-08-11T00:19:06.632557+00:00,,,Cilocid Iv,0,0,inmediato,,TABLETAS,491,,,False,Cilocid,,Cilocid Iv,9.43,,,,0,C/20,False,,,,False,FC-88923551,16,5,0,,,,marca,,0,False
True,,Otro,75022088947797,,18.0,,2026-08-11T00:19:06.632557+00:00,,,Tribedoce,0,0,inmediato,,TABLETAS,453,,,False,Tribedoce,,Tribedoce,23.4,,,,0,C/30,False,,,,False,FC-88947797,5,5,0,,,,marca,,0,False
True,,Otro,75013289794961,INE 150 ML OPELLA 1 G 123.28 JAR INE 150 ML OPELLA G 123.28,125.8,,2026-08-11T00:19:06.632557+00:00,,,Ne,0,0,inmediato,,JARABE,449,,,False,Histiacil,,Ne,163.54,,,,0,JARABE,False,,,,False,FC-89794961,1,5,0,,,,marca,,0,False
True,56.0,Botiquín,7501868901100,,7.4,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar 125 ml azul — ticket 112558,0,0,inmediato,,Alcohol,346,,,False,Dibar,0.5,Alcohol Etilico Azul 71.6,13.0,,,,0,125 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-86901100,5,5,0,,,,marca,,0,False
True,,Otro,7501095451096,,37.9,,2026-08-11T00:19:06.632557+00:00,,,Sal de uvas,0,0,inmediato,,,460,,,False,Sal de Uvas,,Sal de uvas,51.17,,,,0,C/10,False,,,,False,FC-95451096,1,5,0,,,,generico,,0,False
True,,Producto,7501095467264,,163.5,,2026-08-11T00:19:06.632557+00:00,,,Sal de Uvas Ixh C/50,0,0,inmediato,,,463,,,False,Sal de Uvas,,Sal de Uvas Ixh C/50,261.61,,,,0,C/50,False,,,,False,FC-95467264,1,5,0,,,,marca,,0,False
True,47.0,Otro,,10 MG,34.6,,2026-08-10T19:50:21.991528+00:00,,,Hidroxon,0,0.0,inmediato,,TABLETAS,138,,,False,Hidroxon,0.35,Hidroxon,44.98,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-1321B34F,1,5,0,,,,marca,,0,False
True,,Otro,,250 MG,5.54,,2026-08-11T00:19:23.977326+00:00,,,Erbitrax,0,0,inmediato,,TABLETAS,557,,,False,Erbitrax,,Erbitrax,7.21,,,,0,C/7,False,,,,False,FC-DA34D88D,1,5,0,,,,marca,,0,False
True,23.0,Otro,,C/BER 6MG/2 ML,16.91,,2026-08-10T19:50:21.991528+00:00,,,Celesbitan,0,0.0,inmediato,,FRASCO AMPULA,83,,,False,Celesbitan,0.35,Celesbitan,21.99,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-DB3B2584,2,5,0,,,,marca,,0,False
True,53.0,Otro,,500 MG,39.07,,2026-08-10T19:50:21.991528+00:00,,,Efe,0,0.0,inmediato,,COMPRIMIDOS,94,,,False,Calcio,0.35,Efe,50.8,,,,0.0,12 COMPRIMIDOS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-DB4A39AE,1,5,0,,,,marca,,0,False
True,36.0,Otro,,200/28.5MG/40 ML,25.94,,2026-08-10T19:50:21.991528+00:00,,,12H Ped,0,0.0,inmediato,,SUSPENSION,66,,,False,Clamoxin,0.35,12H Ped,33.73,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,AMOXICILINA/AC. CLAVULANICO,False,FC-DDFBABDF,1,5,0,,,,marca,,0,False
True,84.0,Higiene,7501022150221,,20.8,,2026-08-10T19:50:41.010327+00:00,,,Ricitos de Oro Neutro,0,0.0,inmediato,,Jabón,316,,,False,Ricitos de Oro,0.4,Jabon en Barra Ricitos de Oro Neutro,30.0,,,,0.0,90 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-22150221,1,5,0,,,,marca,,0,False
True,58.0,Higiene,7501943489004,,8.96,,2026-08-10T19:50:21.991528+00:00,,,Escudo Rosa Prot Y Cuid,0,0.0,inmediato,,Jabón,197,,,False,Escudo,0.4,Escudo Rosa Cuidado,19,,,,0.0,110 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-43489004,2,5,0,,,,marca,,0,False
True,39.0,Cuidado personal,3600542326414,,108.24,,2026-08-10T19:50:21.991528+00:00,,,Garnier De Rosas,0,0.0,inmediato,,Agua micelar,198,,,False,Garnier,0.4,Garnier agua micelar De Rosas,152.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-42326414,1,5,0,,,,marca,,0,False
True,87.0,Cuidado personal,7506306247468,,17.54,,2026-08-10T19:50:41.010327+00:00,,,Ego Fresh C-Cas Fij-Alt,0,0.0,inmediato,,Gel,272,,,False,Ego,0.4,Gel Ego Fresh,25.0,,,,0.0,200 g,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06247468,1,5,0,,,,marca,,0,False
True,221.0,Botiquín,7501048640751,,14.53,,2026-08-10T19:50:41.010327+00:00,,,Venda de yeso 5 cm x 2.75 m C/12,0,0.0,inmediato,,Material de curación,282,,,False,Protec,0.5,Venda de yeso 5 cm x 2.75 m,22.0,,,,0.0,1 PZA,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48640751,1,5,0,,,,marca,,0,False
True,60.0,Cuidado personal,7501054500216,,147.15,,2026-08-10T19:50:41.010327+00:00,,,Nivea Sdatarr Giga,0,0.0,inmediato,,Crema,284,,,False,Nivea,0.4,Crema Nivea de Tarro Crist,207.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-54500216,1,5,0,,,,marca,,0,False
True,202.0,GENERAL,75010545307181,,74.68,,2026-08-10T19:51:08.809889+00:00,,,Arnica Bde Parche,0,0.0,inmediato,,,432,,,False,Arnica,0.35,Arnica Bde Parche,101.0,,,,0.0,,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-45307181,1,5,0,,,,marca,,0,False
True,122.0,Cuidado personal,037836040450,,43.63,,2026-08-10T19:50:41.010327+00:00,,,Grisi Conchnac P/Manos,0,0.0,inmediato,,Crema,288,,,False,Grisi,0.4,Crema Grisi Conchnac P/Manos,62.0,,,,0.0,80 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-36040450,1,5,0,,,,marca,,0,False
True,97.0,Higiene,7501035908130,,69.19,,2026-08-10T19:50:41.010327+00:00,,,Mennen Azul,0,0.0,inmediato,,Talco,329,,,False,Mennen,0.4,Talco Para Bebe Mennen Azul,97,,,,0.0,200 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35908130,1,5,0,,,,marca,,0,False
True,97.0,Bebés,7501026462061,,22.3,,2026-08-10T19:50:41.010327+00:00,,,Ternura Ortodontic Miel C3,0,0.0,inmediato,,Chupón,294,,,False,Ternura,0.3,Chupon Ternura Ortodontic Miel C3,29.0,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-26462061,1,5,0,,,,marca,,0,False
True,19.0,Higiene,7501035908147,,69.19,,2026-08-10T19:50:41.010327+00:00,,,Mennen Rosa,0,0.0,inmediato,,Talco,331,,,False,Mennen,0.4,Talco Para Bebe Mennen Rosa,97.0,,,,0.0,200 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35908147,1,5,0,,,,marca,,0,False
True,568.0,Higiene,7794640171550,,106.44,,2026-08-10T19:50:41.010327+00:00,,,Sensodyne rápido alivio,0,0.0,inmediato,,Crema dental,335,,,False,Sensodyne,0.4,Pasta Dent Sensodyne rápido relief,150.0,,,,0.0,100 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-40171550,1,5,0,,,,marca,,0,False
True,608.0,Botiquín,7501048690909,,21.14,,2026-08-10T19:50:41.010327+00:00,,,Tensolastic Plus venda elástica 7 cm x 5 m,0,0.0,inmediato,,Material de curación,336,,,False,Protec,0.5,Venda Elástica Protec 7 cm x 5 m,32.0,,,,0.0,7 CM x 5 M,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48690909,1,5,0,,,,marca,,0,False
True,29.0,Cuidado personal,7509546655055,,50.51,,2026-08-10T19:50:41.010327+00:00,,,Caprice Volum-Cirl,0,0.0,inmediato,,Mousse capilar,271,,,False,Caprice,0.4,Mousse Caprice Volum-Cirl,71.0,,,,0.0,200 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46655055,1,5,0,,,,marca,,0,False
True,59.0,Higiene,7502245720550,,17.2,,2026-08-10T19:50:41.010327+00:00,,,Quitaesmalte mora azul,0,0.0,inmediato,,Tratamiento capilar,228,,,False,SKN,0.4,Quitaesmalte SKN mora azul,25.0,,,,0.0,100 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-45720550,1,5,0,,,,marca,,0,False
True,8.0,Botiquín,7501048640799,,24.84,,2026-08-10T19:50:41.010327+00:00,,,Venda de yeso 15 cm x 2.75 m C/12,0,0.0,inmediato,,Material de curación,280,,,False,Protec,0.5,Venda de yeso 15 cm x 2.75 m,38.0,,,,0.0,1 PZA,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48640799,1,5,0,,,,marca,,0,False
True,76.0,Higiene,7509546650708,,26.3,,2026-08-10T19:50:41.010327+00:00,,,Mennen Lavan-Extrac Aven,0,0.0,inmediato,,Shampoo,305,,,False,Mennen,0.4,Shampoo Mennen Lavan-Extrac Aven,37.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46650708,1,5,0,,,,marca,,0,False
True,,Botiquín,75030034062421,,27.0,,2026-08-11T00:19:06.632557+00:00,,,Tela adhesiva,0,0,inmediato,,Tela adhesiva,509,,,False,Quirmex,,Tela adhesiva,44.0,,,,0,1.25 CM x 1 M,False,,,,False,FC-34062421,5,5,0,,,,marca,,0,False
True,36.0,Cuidado personal,810120500171,,14.8,,2026-08-10T19:50:41.010327+00:00,,,Pert Oliv+Ac Agu P/Pein,0,0.0,inmediato,,Crema,233,,,False,Pert,0.4,Crema Para Peinar Pert Ac Oliv Agu,25,,,,0.0,100 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-20500171,2,5,0,,,,marca,,0,False
True,18.0,Higiene,4005808837311,,64.73,,2026-08-10T19:50:21.991528+00:00,,,Nivea Pearlb Mspy,0,0.0,inmediato,,Desodorante,209,,,False,Nivea,0.4,Nivea Antitransp Pearlb Spray,83,,,,0.0,150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-08837311,2,5,0,,,,marca,,0,False
True,64.0,Higiene,7509546073040,,14.73,,2026-08-10T19:50:41.010327+00:00,,,Caprice Sp Biotina Fza,0,0.0,inmediato,,Shampoo,265,,,False,Caprice,0.4,Shampoo Caprice Biotina Fza,21.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46073040,1,5,0,,,,marca,,0,False
True,50.0,Higiene,7501086472048,,26.995,,2026-08-10T19:50:41.010327+00:00,,,Alcanforada Mayo Somed,0,0.0,inmediato,,Cepillo dental,307,,,False,PRO,0.4,Cepillo Dent Mayor Alcance Pro,33,,,,0.0,1 PZ,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-86472048,2,5,0,,,,marca,,0,False
True,45.0,Higiene,7501943427754,,10.01,,2026-08-10T19:50:41.010327+00:00,,,Kotex Nat Flex Noct,0,0.0,inmediato,,Toallas sanitarias,321,,,False,Kotex,0.4,Toallas Kotex Nocturna Ext Largo cn alas,15,,,,0.0,C/5,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-43427754,2,5,0,,,,marca,,0,False
True,64.0,Higiene,7509546073033,,14.73,,2026-08-10T19:50:41.010327+00:00,,,Caprice Sp Acti Ceramida,0,0.0,inmediato,,Shampoo,266,,,False,Caprice,0.4,Shampoo Caprice Acti Ceramida,21.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46073033,1,5,0,,,,marca,,0,False
True,25.0,Cuidado personal,75001865,,46.64,,2026-08-10T19:50:41.010327+00:00,,,Lio 115M,0,0.0,inmediato,,Brillantine,270,,,False,Palmolive,0.4,Brillantina Palmolive,66.0,,,,0.0,115 mL,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-75001865,1,5,0,,,,marca,,0,False
True,121.0,Botiquín,7501441500096,,31.77,,2026-08-10T19:50:21.991528+00:00,,,Tiraleche de cristal,0,0.0,inmediato,,Tiraleche,219,,,False,DAN,0.5,Tiraleche de cristal,48.0,,,,0.0,1 PZA,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-41500096,1,5,0,,,,marca,,0,False
True,,Otro,7502208895196,,9.5,,2026-08-11T00:19:06.632557+00:00,,,Aspirina,0,0,inmediato,,TABLETAS,487,,,False,Aspirina,,Aspirina,13.0,,,,0,C/10,False,,,,False,FC-08895196,5,5,0,,,,marca,,0,False
True,52.0,Cuidado personal,7506192504539,,19.28,,2026-08-10T19:50:41.010327+00:00,,,Ego Mod Met,0,0.0,inmediato,,Cera capilar,258,,,False,Ego,0.4,Cera Ego Brillo,27.0,,,,0.0,25 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-92504539,1,5,0,,,,marca,,0,False
True,8.0,Higiene,7502245720567,,17.2,,2026-08-10T19:50:41.010327+00:00,,,Quitaesmalte coco,0,0.0,inmediato,,Tratamiento capilar,277,,,False,SKN,0.4,Quitaesmalte coco,25.0,,,,0.0,100 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-45720567,1,5,0,,,,marca,,0,False
True,8.0,Botiquín,7501048640775,,18.05,,2026-08-10T19:50:41.010327+00:00,,,Venda de yeso 10 cm x 2.75 m C/12,0,0.0,inmediato,,Material de curación,279,,,False,Protec,0.5,Venda de yeso 10 cm x 2.75 m,28.0,,,,0.0,1 PZA,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48640775,1,5,0,,,,marca,,0,False
True,18.0,Otro,,200 MG,12.38,,2026-08-10T19:50:21.991528+00:00,,,Vernisen,0,0.0,inmediato,,TABLETAS,5,,,False,Vernisen,0.35,Vernisen,16.1,,,,0.0,6 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-174824A0,2,5,0,,,,marca,,0,False
True,,Botiquín,75030034063651,,11.7,,2026-08-11T00:19:06.632557+00:00,,,Quirmex,0,0,inmediato,,Tela adhesiva,508,,,False,Quirmex,,Quirmex,19.0,,,,0,,False,,,,False,FC-34063651,5,5,0,,,,marca,,0,False
True,28.0,Higiene,7509546655079,,17.98,,2026-08-10T19:50:41.010327+00:00,,,Palmolive N-Bal Corp Baby0%,0,0.0,inmediato,,Jabón,298,,,False,Palmolive,0.4,Jabon barra Palmolive Neutro Bal Corp Baby,25,,,,0.0,90 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46655079,2,5,0,,,,marca,,0,False
True,52.0,Higiene,7501082790016,,20.65,,2026-08-10T19:50:41.010327+00:00,,,Nuvel Pura Para Bebe200 G,0,0.0,inmediato,,Talco,299,,,False,Nuvel,0.3,Talco Nuvel Pura Para Bebe,29.0,,,,0.0,200 g,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-82790016,1,5,0,,,,marca,,0,False
True,39.0,Otro,,750 MG,28.87,,2026-08-10T19:50:21.991528+00:00,,,Cina,0,0.0,inmediato,,TABLETAS,3,,,False,Cina,0.35,Cina,37.54,,,,0.0,7 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-B25B4654,2,5,0,,,,marca,,0,False
True,31.0,Otro,,500 MG,18.77,,2026-08-10T19:50:21.991528+00:00,,,Levofloxacino,0,0.0,inmediato,,TABLETAS,2,,,False,,0.6,Levofloxacino,30.04,,,,0.0,7 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,LEVOFLOXACINO,False,FC-C721E8D7,2,5,0,,,,generico,,0,False
True,63.0,Otro,,100 MG,46.05,,2026-08-10T19:50:21.991528+00:00,,,Terficho,0,0.0,inmediato,,CAPSULAS,1,,,False,Terficho,0.35,Terficho,59.87,,,,0.0,40 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-F967863B,1,5,0,,,,marca,,0,False
True,33.0,Otro,,500/8 MG,24.05,,2026-08-10T19:50:21.991528+00:00,,,Acroxil-C,0,0.0,inmediato,,CAPSULAS,55,,,False,Acroxil-C,0.35,Acroxil-C,31.27,,,,0.0,12 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-05965071,1,5,0,,,,marca,,0,False
True,,Otro,7502276040610,,91.92,,2026-08-11T00:19:06.632557+00:00,,,Desenfriol ito,0,0,inmediato,,TABLETAS,440,,,False,BAYER,,Desenfriolito,122.0,,,,0,2 PACK · C/24,False,,,,False,FC-76040610,2,5,0,,,,marca,,0,False
True,16.0,Higiene,7501017360604,,21.21,,2026-08-10T19:50:41.010327+00:00,,,Kotex Ant Flujo Abundante S/A 10Pz,0,0.0,inmediato,,Toallas sanitarias,314,,,False,Kotex,0.4,Toallas Kotex Regular Flujo Amb,25,,,,0.0,10 pzs,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-17360604,2,5,0,,,,marca,,0,False
